ball,1,3.5,Gujarat Titans,Shubman Gill,JC Buttler,AR Patel,1,0,,,,,,"",""
ball,1,3.6,Gujarat Titans,JC Buttler,Shubman Gill,AR Patel,1,0,,,,,,"",""
ball,1,4.1,Gujarat Titans,JC Buttler,Shubman Gill,Mukesh Kumar,6,0,,,,,,"",""
ball,1,4.2,Gujarat Titans,JC Buttler,Shubman Gill,Mukesh Kumar,6,0,,,,,,"",""
ball,1,4.3,Gujarat Titans,JC Buttler,Shubman Gill,Mukesh Kumar,4,0,,,,,,"",""
ball,1,4.4,Gujarat Titans,JC Buttler,Shubman Gill,Mukesh Kumar,0,0,,,,,,"",""
ball,1,4.5,Gujarat Titans,JC Buttler,Shubman Gill,Mukesh Kumar,6,0,,,,,,"",""
ball,1,4.6,Gujarat Titans,JC Buttler,Shubman Gill,Mukesh Kumar,1,0,,,,,,"",""
ball,1,5.1,Gujarat Titans,JC Buttler,Shubman Gill,L Ngidi,0,0,,,,,,"",""
ball,1,5.2,Gujarat Titans,JC Buttler,Shubman Gill,L Ngidi,0,0,,,,,,"",""
ball,1,5.3,Gujarat Titans,JC Buttler,Shubman Gill,L Ngidi,4,0,,,,,,"",""
ball,1,5.4,Gujarat Titans,JC Buttler,Shubman Gill,L Ngidi,0,0,,,,,,"",""
ball,1,5.5,Gujarat Titans,JC Buttler,Shubman Gill,L Ngidi,0,0,,,,,,"",""
ball,1,5.6,Gujarat Titans,JC Buttler,Shubman Gill,L Ngidi,1,0,,,,,,"",""
ball,1,6.1,Gujarat Titans,JC Buttler,Shubman Gill,AR Patel,1,0,,,,,,"",""
ball,1,6.2,Gujarat Titans,Shubman Gill,JC Buttler,AR Patel,1,0,,,,,,"",""
ball,1,6.3,Gujarat Titans,JC Buttler,Shubman Gill,AR Patel,2,0,,,,,,"",""
ball,1,6.4,Gujarat Titans,JC Buttler,Shubman Gill,AR Patel,1,0,,,,,,"",""
ball,1,6.5,Gujarat Titans,Shubman Gill,JC Buttler,AR Patel,4,0,,,,,,"",""
ball,1,6.6,Gujarat Titans,Shubman Gill,JC Buttler,AR Patel,0,0,,,,,,"",""
ball,1,7.1,Gujarat Titans,JC Buttler,Shubman Gill,Kuldeep Yadav,1,0,,,,,,"",""
ball,1,7.2,Gujarat Titans,Shubman Gill,JC Buttler,Kuldeep Yadav,1,0,,,,,,"",""
ball,1,7.3,Gujarat Titans,JC Buttler,Shubman Gill,Kuldeep Yadav,0,0,,,,,,bowled,JC Buttler
ball,1,7.4,Gujarat Titans,Washington Sundar,Shubman Gill,Kuldeep Yadav,1,0,,,,,,"",""
ball,1,7.5,Gujarat Titans,Shubman Gill,Washington Sundar,Kuldeep Yadav,1,0,,,,,,"",""
ball,1,7.6,Gujarat Titans,Washington Sundar,Shubman Gill,Kuldeep Yadav,4,0,,,,,,"",""
ball,1,8.1,Gujarat Titans,Shubman Gill,Washington Sundar,T Natarajan,0,0,,,,,,"",""
ball,1,8.2,Gujarat Titans,Shubman Gill,Washington Sundar,T Natarajan,1,0,,,,,,"",""
ball,1,8.3,Gujarat Titans,Washington Sundar,Shubman Gill,T Natarajan,1,0,,,,,,"",""
ball,1,8.4,Gujarat Titans,Shubman Gill,Washington Sundar,T Natarajan,1,0,,,,,,"",""
ball,1,8.5,Gujarat Titans,Washington Sundar,Shubman Gill,T Natarajan,1,0,,,,,,"",""
ball,1,8.6,Gujarat Titans,Shubman Gill,Washington Sundar,T Natarajan,1,0,,,,,,"",""
ball,1,9.1,Gujarat Titans,Shubman Gill,Washington Sundar,Kuldeep Yadav,6,0,,,,,,"",""
ball,1,9.2,Gujarat Titans,Shubman Gill,Washington Sundar,Kuldeep Yadav,1,0,,,,,,"",""
ball,1,9.3,Gujarat Titans,Washington Sundar,Shubman Gill,Kuldeep Yadav,1,0,,,,,,"",""
ball,1,9.4,Gujarat Titans,Shubman Gill,Washington Sundar,Kuldeep Yadav,1,0,,,,,,"",""
ball,1,9.5,Gujarat Titans,Washington Sundar,Shubman Gill,Kuldeep Yadav,1,0,,,,,,"",""
ball,1,9.6,Gujarat Titans,Shubman Gill,Washington Sundar,Kuldeep Yadav,1,0,,,,,,"",""
ball,1,10.1,Gujarat Titans,Shubman Gill,Washington Sundar,T Natarajan,1,0,,,,,,"",""
ball,1,10.2,Gujarat Titans,Washington Sundar,Shubman Gill,T Natarajan,1,0,,,,,,"",""
ball,1,10.3,Gujarat Titans,Shubman Gill,Washington Sundar,T Natarajan,1,0,,,,,,"",""
ball,1,10.4,Gujarat Titans,Washington Sundar,Shubman Gill,T Natarajan,4,0,,,,,,"",""
ball,1,10.5,Gujarat Titans,Washington Sundar,Shubman Gill,T Natarajan,1,0,,,,,,"",""
ball,1,10.6,Gujarat Titans,Shubman Gill,Washington Sundar,T Natarajan,1,0,,,,,,"",""
ball,1,11.1,Gujarat Titans,Shubman Gill,Washington Sundar,V Nigam,1,0,,,,,,"",""
ball,1,11.2,Gujarat Titans,Washington Sundar,Shubman Gill,V Nigam,4,0,,,,,,"",""
ball,1,11.3,Gujarat Titans,Washington Sundar,Shubman Gill,V Nigam,4,1,,1,,,,"",""
ball,1,11.4,Gujarat Titans,Washington Sundar,Shubman Gill,V Nigam,6,0,,,,,,"",""
ball,1,11.5,Gujarat Titans,Washington Sundar,Shubman Gill,V Nigam,1,0,,,,,,"",""
ball,1,11.6,Gujarat Titans,Shubman Gill,Washington Sundar,V Nigam,6,0,,,,,,"",""
ball,1,11.7,Gujarat Titans,Shubman Gill,Washington Sundar,V Nigam,0,0,,,,,,"",""
ball,1,12.1,Gujarat Titans,Washington Sundar,Shubman Gill,Kuldeep Yadav,1,0,,,,,,"",""
ball,1,12.2,Gujarat Titans,Shubman Gill,Washington Sundar,Kuldeep Yadav,0,0,,,,,,"",""
ball,1,12.3,Gujarat Titans,Shubman Gill,Washington Sundar,Kuldeep Yadav,6,0,,,,,,"",""
ball,1,12.4,Gujarat Titans,Shubman Gill,Washington Sundar,Kuldeep Yadav,1,0,,,,,,"",""
ball,1,12.5,Gujarat Titans,Washington Sundar,Shubman Gill,Kuldeep Yadav,0,0,,,,,,"",""
ball,1,12.6,Gujarat Titans,Washington Sundar,Shubman Gill,Kuldeep Yadav,1,0,,,,,,"",""
ball,1,13.1,Gujarat Titans,Washington Sundar,Shubman Gill,AR Patel,1,0,,,,,,"",""
ball,1,13.2,Gujarat Titans,Shubman Gill,Washington Sundar,AR Patel,1,0,,,,,,"",""
ball,1,13.3,Gujarat Titans,Washington Sundar,Shubman Gill,AR Patel,1,0,,,,,,"",""
ball,1,13.4,Gujarat Titans,Shubman Gill,Washington Sundar,AR Patel,1,0,,,,,,"",""
ball,1,13.5,Gujarat Titans,Washington Sundar,Shubman Gill,AR Patel,4,0,,,,,,"",""
ball,1,13.6,Gujarat Titans,Washington Sundar,Shubman Gill,AR Patel,0,1,1,,,,,"",""
ball,1,13.7,Gujarat Titans,Washington Sundar,Shubman Gill,AR Patel,1,0,,,,,,"",""
ball,1,14.1,Gujarat Titans,Washington Sundar,Shubman Gill,L Ngidi,0,0,,,,,,"",""
ball,1,14.2,Gujarat Titans,Washington Sundar,Shubman Gill,L Ngidi,1,0,,,,,,"",""
ball,1,14.3,Gujarat Titans,Shubman Gill,Washington Sundar,L Ngidi,1,0,,,,,,"",""
ball,1,14.4,Gujarat Titans,Washington Sundar,Shubman Gill,L Ngidi,1,0,,,,,,"",""
ball,1,14.5,Gujarat Titans,Shubman Gill,Washington Sundar,L Ngidi,0,1,1,,,,,"",""
ball,1,14.6,Gujarat Titans,Shubman Gill,Washington Sundar,L Ngidi,4,0,,,,,,"",""
ball,1,14.7,Gujarat Titans,Shubman Gill,Washington Sundar,L Ngidi,1,0,,,,,,"",""
ball,1,15.1,Gujarat Titans,Shubman Gill,Washington Sundar,T Natarajan,1,0,,,,,,"",""
ball,1,15.2,Gujarat Titans,Washington Sundar,Shubman Gill,T Natarajan,1,0,,,,,,"",""
ball,1,15.3,Gujarat Titans,Shubman Gill,Washington Sundar,T Natarajan,4,0,,,,,,"",""
ball,1,15.4,Gujarat Titans,Shubman Gill,Washington Sundar,T Natarajan,0,0,,,,,,"",""
ball,1,15.5,Gujarat Titans,Shubman Gill,Washington Sundar,T Natarajan,1,0,,,,,,"",""
ball,1,15.6,Gujarat Titans,Washington Sundar,Shubman Gill,T Natarajan,0,0,,,,,,"",""
ball,1,16.1,Gujarat Titans,Shubman Gill,Washington Sundar,Kuldeep Yadav,6,0,,,,,,"",""
ball,1,16.2,Gujarat Titans,Shubman Gill,Washington Sundar,Kuldeep Yadav,1,0,,,,,,"",""
ball,1,16.3,Gujarat Titans,Washington Sundar,Shubman Gill,Kuldeep Yadav,1,0,,,,,,"",""
ball,1,16.4,Gujarat Titans,Shubman Gill,Washington Sundar,Kuldeep Yadav,6,0,,,,,,"",""
ball,1,16.5,Gujarat Titans,Shubman Gill,Washington Sundar,Kuldeep Yadav,0,0,,,,,,"",""
ball,1,16.6,Gujarat Titans,Shubman Gill,Washington Sundar,Kuldeep Yadav,0,0,,,,,,"",""
ball,1,17.1,Gujarat Titans,Washington Sundar,Shubman Gill,L Ngidi,1,0,,,,,,"",""
ball,1,17.2,Gujarat Titans,Shubman Gill,Washington Sundar,L Ngidi,0,0,,,,,,"",""
ball,1,17.3,Gujarat Titans,Shubman Gill,Washington Sundar,L Ngidi,0,0,,,,,,caught,Shubman Gill
ball,1,17.4,Gujarat Titans,GD Phillips,Washington Sundar,L Ngidi,0,0,,,,,,"",""
ball,1,17.5,Gujarat Titans,GD Phillips,Washington Sundar,L Ngidi,0,1,1,,,,,"",""
ball,1,17.6,Gujarat Titans,GD Phillips,Washington Sundar,L Ngidi,0,0,,,,,,"",""
ball,1,17.7,Gujarat Titans,GD Phillips,Washington Sundar,L Ngidi,1,0,,,,,,"",""
ball,1,18.1,Gujarat Titans,GD Phillips,Washington Sundar,T Natarajan,1,0,,,,,,"",""
ball,1,18.2,Gujarat Titans,Washington Sundar,GD Phillips,T Natarajan,0,0,,,,,,"",""
ball,1,18.3,Gujarat Titans,Washington Sundar,GD Phillips,T Natarajan,1,0,,,,,,"",""
ball,1,18.4,Gujarat Titans,GD Phillips,Washington Sundar,T Natarajan,1,0,,,,,,"",""
ball,1,18.5,Gujarat Titans,Washington Sundar,GD Phillips,T Natarajan,6,0,,,,,,"",""
ball,1,18.6,Gujarat Titans,Washington Sundar,GD Phillips,T Natarajan,4,0,,,,,,"",""
ball,1,19.1,Gujarat Titans,GD Phillips,Washington Sundar,Mukesh Kumar,6,0,,,,,,"",""
ball,1,19.2,Gujarat Titans,GD Phillips,Washington Sundar,Mukesh Kumar,1,0,,,,,,"",""
ball,1,19.3,Gujarat Titans,Washington Sundar,GD Phillips,Mukesh Kumar,0,0,,,,,,caught,Washington Sundar
ball,1,19.4,Gujarat Titans,R Tewatia,GD Phillips,Mukesh Kumar,1,0,,,,,,"",""
ball,1,19.5,Gujarat Titans,GD Phillips,R Tewatia,Mukesh Kumar,0,0,,,,,,"",""
ball,1,19.6,Gujarat Titans,GD Phillips,R Tewatia,Mukesh Kumar,4,0,,,,,,"",""
ball,2,0.1,Delhi Capitals,P Nissanka,KL Rahul,Mohammed Siraj,0,0,,,,,,"",""
ball,2,0.2,Delhi Capitals,P Nissanka,KL Rahul,Mohammed Siraj,4,0,,,,,,"",""
ball,2,0.3,Delhi Capitals,P Nissanka,KL Rahul,Mohammed Siraj,4,0,,,,,,"",""
ball,2,0.4,Delhi Capitals,P Nissanka,KL Rahul,Mohammed Siraj,1,0,,,,,,"",""
ball,2,0.5,Delhi Capitals,KL Rahul,P Nissanka,Mohammed Siraj,1,0,,,,,,"",""
ball,2,0.6,Delhi Capitals,P Nissanka,KL Rahul,Mohammed Siraj,4,0,,,,,,"",""
ball,2,1.1,Delhi Capitals,KL Rahul,P Nissanka,K Rabada,0,0,,,,,,"",""
ball,2,1.2,Delhi Capitals,KL Rahul,P Nissanka,K Rabada,0,0,,,,,,"",""
ball,2,1.3,Delhi Capitals,KL Rahul,P Nissanka,K Rabada,4,0,,,,,,"",""
ball,2,1.4,Delhi Capitals,KL Rahul,P Nissanka,K Rabada,1,0,,,,,,"",""
ball,2,1.5,Delhi Capitals,P Nissanka,KL Rahul,K Rabada,0,1,1,,,,,"",""
ball,2,1.6,Delhi Capitals,P Nissanka,KL Rahul,K Rabada,0,0,,,,,,"",""
ball,2,1.7,Delhi Capitals,P Nissanka,KL Rahul,K Rabada,0,0,,,,,,"",""
ball,2,2.1,Delhi Capitals,KL Rahul,P Nissanka,Mohammed Siraj,2,0,,,,,,"",""
ball,2,2.2,Delhi Capitals,KL Rahul,P Nissanka,Mohammed Siraj,0,0,,,,,,"",""
ball,2,2.3,Delhi Capitals,KL Rahul,P Nissanka,Mohammed Siraj,0,0,,,,,,"",""
ball,2,2.4,Delhi Capitals,KL Rahul,P Nissanka,Mohammed Siraj,4,0,,,,,,"",""
ball,2,2.5,Delhi Capitals,KL Rahul,P Nissanka,Mohammed Siraj,0,0,,,,,,"",""
ball,2,2.6,Delhi Capitals,KL Rahul,P Nissanka,Mohammed Siraj,0,1,1,,,,,"",""
ball,2,2.7,Delhi Capitals,KL Rahul,P Nissanka,Mohammed Siraj,0,0,,,,,,"",""
ball,2,3.1,Delhi Capitals,P Nissanka,KL Rahul,K Rabada,1,0,,,,,,"",""
ball,2,3.2,Delhi Capitals,KL Rahul,P Nissanka,K Rabada,1,0,,,,,,"",""
ball,2,3.3,Delhi Capitals,P Nissanka,KL Rahul,K Rabada,1,0,,,,,,"",""
ball,2,3.4,Delhi Capitals,KL Rahul,P Nissanka,K Rabada,6,0,,,,,,"",""
ball,2,3.5,Delhi Capitals,KL Rahul,P Nissanka,K Rabada,0,0,,,,,,"",""
ball,2,3.6,Delhi Capitals,KL Rahul,P Nissanka,K Rabada,0,0,,,,,,"",""
ball,2,4.1,Delhi Capitals,P Nissanka,KL Rahul,Rashid Khan,0,0,,,,,,"",""
ball,2,4.2,Delhi Capitals,P Nissanka,KL Rahul,Rashid Khan,1,0,,,,,,"",""
ball,2,4.3,Delhi Capitals,KL Rahul,P Nissanka,Rashid Khan,1,0,,,,,,"",""
ball,2,4.4,Delhi Capitals,P Nissanka,KL Rahul,Rashid Khan,1,0,,,,,,"",""
ball,2,4.5,Delhi Capitals,KL Rahul,P Nissanka,Rashid Khan,0,0,,,,,,"",""
ball,2,4.6,Delhi Capitals,KL Rahul,P Nissanka,Rashid Khan,1,0,,,,,,"",""
ball,2,5.1,Delhi Capitals,KL Rahul,P Nissanka,Ashok Sharma,4,0,,,,,,"",""
ball,2,5.2,Delhi Capitals,KL Rahul,P Nissanka,Ashok Sharma,1,0,,,,,,"",""
ball,2,5.3,Delhi Capitals,P Nissanka,KL Rahul,Ashok Sharma,4,0,,,,,,"",""
ball,2,5.4,Delhi Capitals,P Nissanka,KL Rahul,Ashok Sharma,6,0,,,,,,"",""
ball,2,5.5,Delhi Capitals,P Nissanka,KL Rahul,Ashok Sharma,4,0,,,,,,"",""
ball,2,5.6,Delhi Capitals,P Nissanka,KL Rahul,Ashok Sharma,4,0,,,,,,"",""
ball,2,6.1,Delhi Capitals,KL Rahul,P Nissanka,M Prasidh Krishna,1,0,,,,,,"",""
ball,2,6.2,Delhi Capitals,P Nissanka,KL Rahul,M Prasidh Krishna,0,0,,,,,,"",""
ball,2,6.3,Delhi Capitals,P Nissanka,KL Rahul,M Prasidh Krishna,2,0,,,,,,"",""
ball,2,6.4,Delhi Capitals,P Nissanka,KL Rahul,M Prasidh Krishna,0,0,,,,,,"",""
ball,2,6.5,Delhi Capitals,P Nissanka,KL Rahul,M Prasidh Krishna,1,0,,,,,,"",""
ball,2,6.6,Delhi Capitals,KL Rahul,P Nissanka,M Prasidh Krishna,4,0,,,,,,"",""
ball,2,7.1,Delhi Capitals,P Nissanka,KL Rahul,Rashid Khan,1,0,,,,,,"",""
ball,2,7.2,Delhi Capitals,KL Rahul,P Nissanka,Rashid Khan,1,0,,,,,,"",""
ball,2,7.3,Delhi Capitals,P Nissanka,KL Rahul,Rashid Khan,1,0,,,,,,"",""
ball,2,7.4,Delhi Capitals,KL Rahul,P Nissanka,Rashid Khan,0,0,,,,,,"",""
ball,2,7.5,Delhi Capitals,KL Rahul,P Nissanka,Rashid Khan,1,0,,,,,,"",""
ball,2,7.6,Delhi Capitals,P Nissanka,KL Rahul,Rashid Khan,1,0,,,,,,"",""
ball,2,8.1,Delhi Capitals,P Nissanka,KL Rahul,M Prasidh Krishna,0,0,,,,,,caught,P Nissanka
ball,2,8.2,Delhi Capitals,N Rana,KL Rahul,M Prasidh Krishna,1,0,,,,,,"",""
ball,2,8.3,Delhi Capitals,KL Rahul,N Rana,M Prasidh Krishna,4,0,,,,,,"",""
ball,2,8.4,Delhi Capitals,KL Rahul,N Rana,M Prasidh Krishna,6,0,,,,,,"",""
ball,2,8.5,Delhi Capitals,KL Rahul,N Rana,M Prasidh Krishna,6,0,,,,,,"",""
ball,2,8.6,Delhi Capitals,KL Rahul,N Rana,M Prasidh Krishna,4,0,,,,,,"",""
ball,2,9.1,Delhi Capitals,N Rana,KL Rahul,Rashid Khan,0,0,,,,,,"",""
ball,2,9.2,Delhi Capitals,N Rana,KL Rahul,Rashid Khan,0,0,,,,,,"",""
ball,2,9.3,Delhi Capitals,N Rana,KL Rahul,Rashid Khan,0,0,,,,,,"",""
ball,2,9.4,Delhi Capitals,N Rana,KL Rahul,Rashid Khan,4,0,,,,,,"",""
ball,2,9.5,Delhi Capitals,N Rana,KL Rahul,Rashid Khan,0,0,,,,,,caught,N Rana
ball,2,9.6,Delhi Capitals,Sameer Rizvi,KL Rahul,Rashid Khan,0,0,,,,,,bowled,Sameer Rizvi
ball,2,10.1,Delhi Capitals,KL Rahul,DA Miller,Washington Sundar,6,0,,,,,,"",""
ball,2,10.2,Delhi Capitals,KL Rahul,DA Miller,Washington Sundar,1,0,,,,,,"",""
ball,2,10.3,Delhi Capitals,DA Miller,KL Rahul,Washington Sundar,1,0,,,,,,"",""
ball,2,10.4,Delhi Capitals,KL Rahul,DA Miller,Washington Sundar,1,0,,,,,,"",""
ball,2,10.5,Delhi Capitals,DA Miller,KL Rahul,Washington Sundar,2,0,,,,,,"",""
ball,2,10.6,Delhi Capitals,DA Miller,KL Rahul,Washington Sundar,0,0,,,,,,"",""
ball,2,11.1,Delhi Capitals,KL Rahul,DA Miller,Ashok Sharma,1,0,,,,,,"",""
ball,2,11.2,Delhi Capitals,DA Miller,KL Rahul,Ashok Sharma,0,0,,,,,,"",""
ball,2,11.3,Delhi Capitals,DA Miller,KL Rahul,Ashok Sharma,1,0,,,,,,"",""
ball,2,11.4,Delhi Capitals,KL Rahul,DA Miller,Ashok Sharma,1,0,,,,,,"",""
ball,2,11.5,Delhi Capitals,DA Miller,KL Rahul,Ashok Sharma,0,1,1,,,,,"",""
ball,2,11.6,Delhi Capitals,DA Miller,KL Rahul,Ashok Sharma,1,0,,,,,,"",""
ball,2,11.7,Delhi Capitals,KL Rahul,DA Miller,Ashok Sharma,1,0,,,,,,"",""
ball,2,12.1,Delhi Capitals,KL Rahul,DA Miller,M Prasidh Krishna,1,0,,,,,,"",""
ball,2,12.2,Delhi Capitals,DA Miller,KL Rahul,M Prasidh Krishna,4,0,,,,,,"",""
ball,2,12.3,Delhi Capitals,DA Miller,KL Rahul,M Prasidh Krishna,0,0,,,,,,"",""
ball,2,12.4,Delhi Capitals,DA Miller,KL Rahul,M Prasidh Krishna,2,0,,,,,,"",""
ball,2,12.5,Delhi Capitals,DA Miller,KL Rahul,M Prasidh Krishna,1,0,,,,,,"",""
ball,2,12.6,Delhi Capitals,KL Rahul,DA Miller,M Prasidh Krishna,4,0,,,,,,"",""
ball,2,13.1,Delhi Capitals,AR Patel,KL Rahul,Rashid Khan,1,0,,,,,,"",""
ball,2,13.2,Delhi Capitals,KL Rahul,AR Patel,Rashid Khan,1,0,,,,,,"",""
ball,2,13.3,Delhi Capitals,AR Patel,KL Rahul,Rashid Khan,1,0,,,,,,"",""
ball,2,13.4,Delhi Capitals,KL Rahul,AR Patel,Rashid Khan,0,0,,,,,,"",""
ball,2,13.5,Delhi Capitals,KL Rahul,AR Patel,Rashid Khan,1,0,,,,,,"",""
ball,2,13.6,Delhi Capitals,AR Patel,KL Rahul,Rashid Khan,0,0,,,,,,caught,AR Patel
ball,2,14.1,Delhi Capitals,KL Rahul,T Stubbs,K Rabada,0,1,1,,,,,"",""
ball,2,14.2,Delhi Capitals,KL Rahul,T Stubbs,K Rabada,4,0,,,,,,"",""
ball,2,14.3,Delhi Capitals,KL Rahul,T Stubbs,K Rabada,1,0,,,,,,"",""
ball,2,14.4,Delhi Capitals,T Stubbs,KL Rahul,K Rabada,1,0,,,,,,"",""
ball,2,14.5,Delhi Capitals,KL Rahul,T Stubbs,K Rabada,1,0,,,,,,"",""
ball,2,14.6,Delhi Capitals,T Stubbs,KL Rahul,K Rabada,0,0,,,,,,"",""
ball,2,14.7,Delhi Capitals,T Stubbs,KL Rahul,K Rabada,0,0,,,,,,"",""
ball,2,15.1,Delhi Capitals,KL Rahul,T Stubbs,Ashok Sharma,4,0,,,,,,"",""
ball,2,15.2,Delhi Capitals,KL Rahul,T Stubbs,Ashok Sharma,0,1,1,,,,,"",""
ball,2,15.3,Delhi Capitals,KL Rahul,T Stubbs,Ashok Sharma,1,0,,,,,,"",""
ball,2,15.4,Delhi Capitals,T Stubbs,KL Rahul,Ashok Sharma,5,0,,,,,,"",""
ball,2,15.5,Delhi Capitals,KL Rahul,T Stubbs,Ashok Sharma,4,0,,,,,,"",""
ball,2,15.6,Delhi Capitals,KL Rahul,T Stubbs,Ashok Sharma,1,0,,,,,,"",""
ball,2,15.7,Delhi Capitals,T Stubbs,KL Rahul,Ashok Sharma,0,0,,,,,,"",""
ball,2,16.1,Delhi Capitals,KL Rahul,T Stubbs,Mohammed Siraj,1,0,,,,,,"",""
ball,2,16.2,Delhi Capitals,T Stubbs,KL Rahul,Mohammed Siraj,1,0,,,,,,"",""
ball,2,16.3,Delhi Capitals,KL Rahul,T Stubbs,Mohammed Siraj,0,0,,,,,,"",""
